,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
90,Calm Wilderness,['Night Sounds'],0.886,0.186,231724,0.271,0.961,7,0.141,-17.149,1,0.0449,115.896,4,0.0684,0.999,0.999,0.0884,Calm
91,Essential Attitudes,['Peals'],0.449,0.444,217987,0.497,0.722,5,0.081,-12.601,1,0.0383,99.093,4,0.25,1.0,1.0,0.27,Calm
92,Trastevere,['Sebastián Escofet'],0.886,0.42,167613,0.272,0.834,4,0.0841,-14.843,1,0.0423,180.031,3,0.38,,,0.38,Calm
93,Hypnagogia Well,['Monocle Twins'],0.771,0.545,222000,0.253,0.922,2,0.108,-17.953,0,0.033,115.848,4,0.0529,,,0.0529,Calm
94,Water Colors,['Star Slide'],0.633,0.465,182079,0.12,0.937,7,0.085,-19.328,1,0.0386,72.021,4,0.0659,-0.168,-0.168,0.0625,Calm
95,Presence,['Van Stiles'],0.966,0.616,125500,0.292,0.927,2,0.0955,-16.837,0,0.0423,127.008,1,0.0633,0.9999,0.9999,0.0833,Calm
96,Schloss,['Elmau Dunkel'],0.968,0.438,222093,0.073,0.755,1,0.0935,-21.944,1,0.0411,79.973,4,0.0668,,,0.0668,Calm
97,Kaolnite,['Burgundy Skies'],0.622,0.247,180690,0.231,0.87,1,0.0878,-19.639,0,0.0328,174.014,4,0.0485,,,0.0485,Calm
98,North Captiva,['Lundegard'],0.918,0.479,194496,0.346,0.929,9,0.111,-17.916,0,0.0306,143.965,4,0.23,,,0.23,Calm
99,mellow,['cloudcrush'],0.985,0.609,144435,0.157,0.792,0,0.112,-15.792,1,0.0322,111.966,4,0.0698,1.0,1.0,0.0898,Calm
100,Auburn Sky,['Toledo Rains'],0.906,0.265,162829,0.035,0.89,4,0.0932,-26.502,0,0.0359,132.972,4,0.0651,1.0,1.0,0.0851,Calm
101,Bortom Träden,['Erik Reno'],0.801,0.446,260565,0.0586,0.85,8,0.0876,-26.416,1,0.0416,124.019,4,0.111,0.9984,0.9984,0.131,Calm
102,Willet,['Dust Follows'],0.967,0.425,179611,0.168,0.818,0,0.16,-14.064,1,0.0322,90.076,4,0.0376,,,0.0376,Calm
103,Malibu,['Matthew Harvey'],0.977,0.435,150405,0.154,0.85,6,0.0728,-21.451,1,0.0367,148.1,4,0.0799,,,0.0799,Calm
104,Bloom,['Hilder Sky'],0.945,0.249,121070,0.129,0.839,4,0.17,-18.167,1,0.0324,70.59,5,0.253,1.0,1.0,0.273,Calm
105,Los Feliz,['Search For Atlantis'],0.197,0.575,166927,0.373,0.898,11,0.0753,-11.642,0,0.0279,74.975,4,0.123,0.9984,0.9984,0.143,Calm
106,Big Sleep,['12dust'],0.793,0.109,265125,0.0418,0.903,9,0.115,-24.295,1,0.0435,70.205,3,0.0828,,,0.0828,Calm
107,Found,['Martin Gauffin'],0.901,0.517,159049,0.397,0.867,0,0.11,-14.281,1,0.0289,100.005,4,0.195,,,0.195,Calm
108,Placidity,['Estado De Calma'],0.474,0.261,165269,0.25,0.893,7,0.0882,-18.526,1,0.0339,153.045,4,0.0827,,,0.0827,Calm
