,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
56,Peaches (feat. Daniel Caesar & Giveon),"['Justin Bieber', 'Daniel Caesar', 'Giveon']",0.321,0.677,198082,0.696,0.0,0,0.42,-6.181,1,0.119,90.03,4,0.464,0.9889,0.9889,0.4838,Chill
57,Calling My Phone,"['Lil Tjay', '6LACK']",0.451,0.907,205458,0.393,1.35e-06,4,0.135,-7.636,0,0.0539,104.949,4,0.202,0.1378,0.1378,0.2048,Chill
58,Something About You (with Rudimental) - Chill Mix,"['Elderbrook', 'Rudimental']",0.365,0.8,166534,0.516,0.00206,6,0.134,-8.076,0,0.127,106.122,4,0.443,,,0.443,Chill
59,July (feat. Leon Bridges),"['Noah Cyrus', 'Leon Bridges']",0.853,0.708,152280,0.211,0.0,9,0.131,-9.603,0,0.0424,72.5,4,0.362,0.6597,0.6597,0.3752,Chill
60,Modern Loneliness,['Lauv'],0.144,0.702,252337,0.508,0.0,8,0.108,-7.105,1,0.035,82.008,4,0.143,0.8889,0.8889,0.1608,Chill
61,Chemtrails Over The Country Club,['Lana Del Rey'],0.877,0.334,271177,0.276,0.000249,4,0.113,-13.125,0,0.0643,201.025,3,0.429,0.9923,0.9923,0.4488,Chill
62,Hope Is A Heartache,['LÉON'],0.429,0.468,201401,0.495,0.0,5,0.305,-6.634,1,0.0822,171.4,4,0.235,0.9892,0.9892,0.2548,Chill
63,Treehouse (feat. Shotty Horroh),"['James Arthur', 'Ty Dolla $ign', 'SHOTTY HORROH']",0.184,0.691,219933,0.733,0.0,6,0.341,-5.02,1,0.0368,153.976,4,0.797,-0.9818,-0.9818,0.7774,Chill
64,Lie,['Sasha Sloan'],0.387,0.718,209132,0.483,0.000208,8,0.124,-6.596,1,0.0381,103.997,4,0.29,0.9618,0.9618,0.3092,Chill
65,IDK You Yet,['Alexander 23'],0.884,0.629,184638,0.306,0.0776,1,0.124,-11.735,1,0.0424,76.994,1,0.191,0.9498,0.9498,0.21,Chill
66,Unstable (feat. The Kid LAROI),"['Justin Bieber', 'The Kid LAROI']",0.737,0.495,158324,0.333,0.0,4,0.112,-10.109,0,0.0288,99.757,4,0.37,0.9889,0.9889,0.3898,Chill
67,Friend,['Gracie Abrams'],0.742,0.7,176947,0.494,0.0,4,0.304,-4.908,1,0.0463,132.943,4,0.229,0.985,0.985,0.2487,Chill
